날짜,시가,고가,저가,종가,거래량
2020-01-21,187500,189500,181000,182000,547678
2020-01-22,185000,190000,184500,186000,429852
2020-01-23,185000,185500,181500,183000,375929
2020-01-28,182000,184500,178000,178500,476253
2020-01-29,183000,183500,180000,180000,434897
2020-01-30,179500,183000,175000,180000,772160
2020-01-31,180000,180500,177500,179500,537062
2020-02-03,178000,180500,176000,177500,485913
2020-02-04,177500,181500,175000,180500,563463
2020-02-05,181000,183500,178500,181500,653809
2020-02-06,182500,183500,180500,181500,659850
2020-02-07,181500,188500,181000,185000,728633
2020-02-10,182500,184000,180500,183500,433051
2020-02-11,183500,185000,183000,184500,400386
2020-02-12,183000,185000,181500,185000,351892
2020-02-13,184000,185000,183000,184500,555923
2020-02-14,184000,187499,184000,186500,659429
2020-02-17,184500,189000,184500,188500,312407
2020-02-18,186500,188500,185500,186500,345642
2020-02-19,188000,191000,185000,189500,560743
2020-02-20,189500,191500,187500,190000,427402
2020-02-21,187500,191000,187000,189500,434019
2020-02-24,185500,187500,183500,184000,567036
2020-02-25,184000,191000,183500,190500,704859
2020-02-26,189500,189999,186499,187000,494066
2020-02-27,185000,187000,179000,182000,535696
2020-02-28,179000,180000,172000,174000,830654
2020-03-02,175000,177000,172500,175000,659376
2020-03-03,179000,180000,174000,175000,544379
2020-03-04,174500,179500,173000,178500,450252
2020-03-05,180500,181000,178500,181000,483840
2020-03-06,179500,181000,177500,179500,293897
2020-03-09,174500,174500,167500,168000,668089
2020-03-10,168000,176000,165000,172000,666532
2020-03-11,172000,174000,167500,170000,483822
2020-03-12,170000,170000,161000,166500,980814
2020-03-13,151000,168000,149500,166000,1242510
2020-03-16,166000,166500,155000,155000,812823
2020-03-17,147500,155500,147000,151000,979243
2020-03-18,152500,156000,146000,146000,666723
2020-03-19,150000,151500,135000,144000,1154230
2020-03-20,147500,156500,146000,154000,997895
2020-03-23,141500,149500,140000,143000,1033851
2020-03-24,151500,157000,148000,156000,960786
2020-03-25,160500,163000,152000,156000,1039579
2020-03-26,156000,158000,149500,152500,988725
2020-03-27,161500,164500,158500,164000,1217815
2020-03-30,160000,165000,159000,162500,630830
2020-03-31,163500,171000,163500,170000,858165
2020-04-01,166500,171000,163000,163000,720283
2020-04-02,166500,175000,164500,173500,1086863
2020-04-03,170000,172500,168000,172000,663454
2020-04-06,173500,176000,170500,173000,655547
2020-04-07,174000,174500,167500,169500,873091
2020-04-08,169000,169500,166500,166500,588577
2020-04-09,168500,169000,165000,167500,682921
2020-04-10,166000,167000,164000,166500,483720
2020-04-13,164500,168000,162500,166000,413768
2020-04-14,168000,170000,166500,168500,520725
2020-04-16,168000,172500,167500,170500,841066
2020-04-17,175500,180000,173500,179000,900031
2020-04-20,181000,182000,179000,180000,663723
2020-04-21,180500,181500,173500,178500,759150
2020-04-22,175000,182500,173000,182000,611589
2020-04-23,190000,196000,186500,190000,1521478
2020-04-24,189000,197499,189000,192500,928695
2020-04-27,193000,200000,192499,197500,927347
2020-04-28,197500,198000,194500,198000,433549
2020-04-29,199500,200000,196499,197500,676743
2020-05-04,198500,203000,193500,199000,1104027
2020-05-06,201500,212500,200499,212000,992225
2020-05-07,211499,220000,210500,215500,984024
2020-05-08,216000,218499,212000,214000,732394
2020-05-11,214500,221000,214000,214500,599328
2020-05-12,218000,226500,214999,219500,1056584
2020-05-13,217500,222500,213500,218500,1014692
2020-05-14,214500,222000,214500,219000,866427
2020-05-15,219000,219500,209500,213000,1050469
2020-05-18,215000,218000,211500,215000,638906
2020-05-19,215000,216500,210500,213500,917603
2020-05-20,215500,225500,215000,222000,977544
2020-05-21,227500,233500,222500,225000,1004395
2020-05-22,227000,232500,222500,230500,1108281
2020-05-25,234500,241000,234000,241000,1015069
2020-05-26,244000,246000,230000,239000,1568016
2020-05-27,231000,234500,226500,228500,1351505
2020-05-28,226000,241000,222000,240500,1625154
2020-05-29,240000,243000,226000,226000,3114298
2020-06-01,233500,237000,229999,237000,1140644
2020-06-02,235000,236000,232000,234000,689584
2020-06-03,235000,235500,225000,225500,1476614
2020-06-04,228000,235000,227000,232500,1052789
2020-06-05,229000,231000,225000,231000,1061922
2020-06-08,234500,242000,230999,240500,1624752
2020-06-09,240000,243000,235500,237500,934440
2020-06-10,241000,247500,240000,244000,1431071
2020-06-11,244000,249000,239000,240500,1423978
2020-06-12,229000,242500,228500,242000,1318334
2020-06-15,240000,244500,230500,231500,1311773
2020-06-16,239000,243500,236000,243500,1155474
2020-06-17,244000,252000,243500,251000,1357900
2020-06-18,251500,254000,247000,247500,744330
2020-06-19,249999,249999,244000,249500,919945
2020-06-22,249500,271500,247500,270000,1841479
2020-06-23,272000,289000,270500,276000,2104075
2020-06-24,273500,279500,270500,279000,995065
2020-06-25,273500,276500,269500,269500,1196267
2020-06-26,274500,275000,263000,269000,937593
2020-06-29,265000,270500,261000,264000,814814
2020-06-30,268000,270500,263000,267000,862860
2020-07-01,270000,275000,266000,269000,655711
2020-07-02,274000,277000,271000,277000,1015829
2020-07-03,276500,280500,274500,277500,971940
2020-07-06,278000,287500,278000,281500,1211636
2020-07-07,285000,289500,279000,279500,1365047
2020-07-08,280000,284500,274000,282500,1353345
2020-07-09,286500,296500,284500,287500,2006662
2020-07-10,291500,308500,290000,299000,2120904
2020-07-13,303500,303500,288000,297000,1254800
2020-07-14,290000,291000,285000,287000,1360849
2020-07-15,290500,293000,280500,286500,1276196
2020-07-16,283000,285000,272000,273000,1338814
2020-07-17,270000,279500,266000,276000,926932
2020-07-20,276500,278000,260500,263000,1556415
2020-07-21,273000,273500,269000,270000,1179638
2020-07-22,264000,272500,261499,270000,905784
2020-07-23,272000,284000,271000,284000,1396607
2020-07-24,281000,290500,278500,281000,1233584
2020-07-27,281000,287500,276500,284500,691075
2020-07-28,289500,292000,284000,288000,978238
2020-07-29,286000,292000,283000,292000,964066
2020-07-30,296000,297500,291000,294000,1150474
2020-07-31,299000,303000,296500,301000,1567503
2020-08-03,301500,314500,299000,314500,1341104
2020-08-04,317500,322000,307500,311000,1330818
2020-08-05,312000,314500,306500,313500,809939
2020-08-06,313000,322000,310500,322000,1032045
2020-08-07,324500,325500,312000,314000,1063254
2020-08-10,308500,314500,303500,313500,968592
2020-08-11,311000,314500,307500,311500,665863
2020-08-12,308000,311000,303500,305000,856711
2020-08-13,310000,311500,304000,307000,1406370
2020-08-14,305000,308500,303000,305000,608156
2020-08-18,307500,317500,305000,307500,1494966
2020-08-19,311500,316000,305500,315000,941038
2020-08-20,315000,319000,302500,305500,1186809
2020-08-21,311500,314500,308000,312500,781961
2020-08-24,313000,320000,310000,320000,783392
2020-08-25,323000,325000,317000,325000,897649
2020-08-26,321500,338500,321000,334000,1155853
2020-08-27,337000,347000,336500,337000,1232239
2020-08-28,337000,338500,329500,333000,969408
2020-08-31,336500,340000,322000,322500,1528978
2020-09-01,322500,329500,322000,324500,691864
2020-09-02,332500,335500,327000,332500,808064
2020-09-03,333500,339500,329500,339000,776547
2020-09-04,322500,335000,322000,328500,1174337
2020-09-07,325500,325500,313500,314500,1308247
2020-09-08,316000,318000,305500,311000,989171
2020-09-09,303000,307000,300000,304500,925825
2020-09-10,309000,311000,305000,307500,834946
2020-09-11,302500,307000,301000,306000,517023
2020-09-14,307500,308000,300000,303000,608816
2020-09-15,304000,314000,303000,312000,797985
2020-09-16,311500,312000,306000,307000,696219
2020-09-17,302500,304000,299000,300500,823516
2020-09-18,299500,302000,296000,298000,750488
2020-09-21,297000,301500,292000,292000,656024
2020-09-22,290500,295000,282000,284500,864846
2020-09-23,290000,298000,285500,296500,984136
2020-09-24,291500,295500,287000,294000,848971
2020-09-25,296000,297500,289500,295000,648182
2020-09-28,297000,302000,296000,298500,724465
2020-09-29,303000,303000,294000,296500,765489
2020-10-05,297500,299000,289500,298500,906516
2020-10-06,299500,307500,296500,305000,868540
2020-10-07,302000,305000,299500,305000,534644
2020-10-08,307500,307500,300000,301000,756735
2020-10-12,303000,303000,291500,292000,914860
2020-10-13,292000,298000,292000,295000,636487
2020-10-14,295000,301000,293000,298500,759464
2020-10-15,300500,300500,291000,292500,624097
2020-10-16,292500,297500,291500,293500,446832
2020-10-19,293500,296500,286000,286000,434420
2020-10-20,286500,291000,281000,290000,535870
2020-10-21,292500,301000,291000,297500,640501
2020-10-22,295000,296000,292000,293000,416425
2020-10-23,295500,295500,286000,286500,451654
2020-10-26,286500,289000,281500,281500,349163
2020-10-27,281500,288500,280500,283500,2071432
2020-10-28,282000,298500,281500,298500,698195
2020-10-29,297000,301000,294500,298500,785050
2020-10-30,299000,300000,290000,290000,939833
2020-11-02,292000,293000,285500,285500,503831
2020-11-03,284000,287000,280000,283000,1066923
2020-11-04,282500,300500,282000,298500,1623712
2020-11-05,295000,302000,291500,299000,1082388
2020-11-06,303000,307000,299000,301000,968971
2020-11-09,304000,304500,298000,298000,678531
2020-11-10,287000,288000,282000,283000,1728995
2020-11-11,281000,283000,277500,280000,1183499
2020-11-12,283000,285500,279000,279000,1016673
2020-11-13,277500,282000,277500,281000,710865
2020-11-16,282500,283000,277500,278000,887878
2020-11-17,277500,278000,273500,275000,816320
2020-11-18,274500,283500,274000,281000,912899
2020-11-19,282500,284000,279500,280500,520114
2020-11-20,281500,283500,278500,281000,439077
2020-11-23,282000,282500,278500,281500,565213
2020-11-24,281500,287000,280000,282500,809745
2020-11-25,287000,287000,278500,278500,909937
2020-11-26,280000,285500,280000,285500,797094
2020-11-27,287000,287500,283000,284500,417510
2020-11-30,286000,286500,277500,277500,1176272
2020-12-01,282000,286000,280000,285500,709278
2020-12-02,287000,287000,282000,283500,601596
2020-12-03,285000,287000,283500,287000,740985
2020-12-04,287500,295500,284500,294000,1174932
2020-12-07,300000,300500,288000,289500,821860
2020-12-08,291500,291500,285000,285000,566981
2020-12-09,285500,289000,285000,288000,533304
2020-12-10,288000,290000,284500,286000,959427
2020-12-11,288000,291500,287500,290000,503588
2020-12-14,292500,294000,286000,286000,555272
2020-12-15,286500,287500,282500,283000,491995
2020-12-16,286500,287000,283000,285500,381896
2020-12-17,286000,287000,282000,285000,522344
2020-12-18,284000,285500,282000,282500,487305
2020-12-21,284000,285500,280000,284000,473545
2020-12-22,285000,293500,284000,284000,750095
2020-12-23,288500,289000,283000,284000,508019
2020-12-24,284500,284500,280000,282000,453095
2020-12-28,282000,282500,280000,281000,537848
2020-12-29,281500,285000,280500,283000,506090
2020-12-30,285000,293000,284000,292500,1190327
2021-01-04,291500,294000,285500,293000,947178
2021-01-05,291500,292500,286500,292500,912657
2021-01-06,292500,300500,289500,290000,1375856
2021-01-07,288500,292000,286500,289500,1155734
2021-01-08,293500,312000,290000,312000,3175396
2021-01-11,320000,323500,301000,309000,2765169
2021-01-12,305000,308500,292500,304000,1573299
2021-01-13,306000,317500,304000,314000,1894304
2021-01-14,318500,326000,314000,318000,1548585
2021-01-15,320500,323000,305500,306000,1106810
2021-01-18,304500,308500,300000,300500,864969
2021-01-19,303500,310500,299500,308000,880238
2021-01-20,313500,313500,302000,308000,885472
2021-01-21,316500,326000,316000,322500,1941446
2021-01-22,332000,350000,326000,343500,3303950
2021-01-25,349000,353000,340000,349000,1593848
2021-01-26,350500,351000,338000,342000,1247284
2021-01-27,347000,352000,339500,341500,1149246
2021-01-28,336000,366000,335000,355000,2285696
2021-01-29,362000,362000,340500,343000,1607894
2021-02-01,346500,352500,341500,348000,988630
2021-02-02,358000,373000,353000,362500,1951062
2021-02-03,366500,371000,361000,370500,1197680
2021-02-04,368000,368500,356000,358000,1160116
2021-02-05,363500,371500,356500,362500,982325
2021-02-08,361500,364500,357000,357500,712484
2021-02-09,359500,362000,355000,358500,667655
2021-02-10,365000,368500,359000,366500,1147417
2021-02-15,383500,387999,378000,385500,1172475
2021-02-16,391500,405000,390000,394000,1567108
2021-02-17,396500,396500,386000,392000,1161595
2021-02-18,391500,400000,386500,388000,1020222
2021-02-19,387000,398500,385500,398000,1047043
2021-02-22,400000,405500,384500,386500,1289395
2021-02-23,379000,394500,378499,390500,1017577
2021-02-24,389500,391500,374000,374000,1078485
2021-02-25,380500,384500,374500,383000,757476
2021-02-26,372000,378499,368500,375000,1170208
2021-03-02,389000,390000,375500,377500,1240322
2021-03-03,379000,399500,377500,399500,1287551
2021-03-04,392000,401000,389000,391500,1585134
2021-03-05,386000,386500,371000,377500,1594386
2021-03-08,382000,386000,366500,368500,1031748
2021-03-09,366500,371500,350000,361500,1313900
2021-03-10,373000,378000,368000,372000,946917
2021-03-11,372500,377500,366000,373500,1024741
2021-03-12,396000,396000,378499,380500,969276
2021-03-15,382000,385500,377499,383000,609496
2021-03-16,384500,389500,384000,385500,574082
2021-03-17,388000,391500,380500,383500,1200355
2021-03-18,388500,410000,386499,403500,1818409
2021-03-19,397000,407500,394999,402000,1258199
2021-03-22,402500,405500,393000,396500,911358
2021-03-23,396999,399000,384000,386000,1167110
2021-03-24,380000,387000,376000,387000,763754
2021-03-25,381500,384000,378000,380000,672585
2021-03-26,380000,383000,377000,383000,691786
2021-03-29,383499,384000,372000,372000,878014
2021-03-30,373500,381000,373500,376500,623997
2021-03-31,379500,383000,377000,377000,568103
2021-04-01,375499,379000,372000,378500,547402
2021-04-02,381500,382500,378000,379500,476668
2021-04-05,379500,379999,374500,377000,421508
2021-04-06,378500,391000,378000,388500,997518
2021-04-07,390500,391000,381500,384500,578490
2021-04-08,384500,387000,380000,381500,626575
2021-04-09,382000,385000,381500,383500,469100
2021-04-12,384500,393000,383000,385500,680329
2021-04-13,384000,389000,381999,388500,586643
2021-04-14,391500,398000,390000,391500,757969
2021-04-15,391500,398500,386500,391000,889538
2021-04-16,394500,395000,391000,391500,423962
2021-04-19,391500,393500,388500,390000,449064
2021-04-20,389000,391500,387500,391000,417892
2021-04-21,389000,389000,380500,380500,835828
2021-04-22,382000,384500,380000,380500,394350
2021-04-23,377500,379500,374000,378000,505140
2021-04-26,376500,379000,374500,377500,484369
2021-04-27,378000,381500,376000,380000,392509
2021-04-28,381500,382000,373000,373500,485971
2021-04-29,373500,377500,366000,366500,743106
2021-04-30,366000,366000,353500,359500,1028215
2021-05-03,366000,370500,360500,363000,507361
2021-05-04,366000,367000,360500,364500,398383
2021-05-06,360500,364500,359500,361500,632873
2021-05-07,360500,364000,360000,361000,446152
2021-05-10,362500,364000,360000,362000,572111
2021-05-11,356500,358000,347500,349000,2373361
2021-05-12,349500,350500,340500,343000,1120816
2021-05-13,337500,341500,334500,337500,992326
2021-05-14,338000,344500,337500,342500,460390
2021-05-17,345500,349000,341000,344000,453316
2021-05-18,347000,349500,345000,349500,445015
2021-05-20,351500,355000,348500,351000,561151
2021-05-21,355000,360000,353500,360000,618431
2021-05-24,356500,358500,353000,355500,361765
2021-05-25,355500,358000,352500,358000,433413
2021-05-26,359500,366500,359500,363000,543316
2021-05-27,363000,363500,353500,358000,963669
2021-05-28,361500,361500,355500,358000,439112
2021-05-31,359500,364000,357000,362500,397118
2021-06-01,362500,368500,362500,367000,404110
2021-06-02,367000,369000,362000,363000,397044
2021-06-03,362500,365000,361000,362000,292257
2021-06-04,360500,360500,355000,357000,433146
2021-06-07,358500,364000,357000,362500,393697
2021-06-08,361500,365500,361500,362500,370929
2021-06-09,360500,363500,358500,358500,361808
2021-06-10,365000,377000,361500,373500,1502316
2021-06-11,378000,378500,367500,372500,658403
2021-06-14,377500,388000,375500,387000,1208589
2021-06-15,387000,389000,381500,387000,625594
2021-06-16,384500,395000,383000,391000,836281
2021-06-17,389500,394500,385000,389500,670522
2021-06-18,391500,400500,391000,398000,1268656
2021-06-21,398000,402000,392000,397000,809114
2021-06-22,400000,400500,391000,391000,702840
2021-06-23,393000,427000,392500,423500,2721355
2021-06-24,430000,436000,413000,419500,2143286
2021-06-25,420000,420000,405000,410000,1382051
2021-06-28,406000,413000,403000,408000,623480
2021-06-29,409500,411500,406000,411500,572319
2021-06-30,415000,425000,409000,417500,955297
2021-07-01,418000,423500,410500,413000,592869
2021-07-02,412500,418500,407000,414000,517934
2021-07-05,415500,418000,408500,410000,492899
2021-07-06,411500,412500,408000,409500,342771
2021-07-07,411000,419000,410500,417500,663260
2021-07-08,419000,431500,418500,422000,1142267
2021-07-09,420000,424000,408000,415500,1090218
2021-07-12,418500,421500,413000,418500,475697
2021-07-13,421000,442000,419000,441000,1498546
2021-07-14,436000,444500,436000,444000,931990
2021-07-15,446500,452500,439500,449000,950460
2021-07-16,448000,461000,443000,447000,1246425
2021-07-19,443000,449500,438500,443000,704307
2021-07-20,438500,441500,431000,439000,789090
2021-07-21,443000,446000,428000,428000,885519
2021-07-22,433000,445000,429000,440000,1035882
2021-07-23,443500,454500,441000,452000,1094026
2021-07-26,460000,465000,447500,452000,855277
2021-07-27,457500,463000,452000,452000,757638
2021-07-28,446000,447000,440000,442000,913055
2021-07-29,444000,445000,438500,439500,556532
2021-07-30,438000,440500,433000,433500,628812
2021-08-02,429000,437000,428500,433500,551937
2021-08-03,439000,439000,422000,428000,830841
2021-08-04,425000,434500,423000,433000,545873
2021-08-05,442000,451500,438500,442500,744924
2021-08-06,443000,447500,440500,444500,416829
2021-08-09,438000,449000,435000,447500,528032
2021-08-10,446000,453500,442500,446500,461940
2021-08-11,445000,449000,442000,445000,446275
2021-08-12,448000,448500,438000,440500,671083
2021-08-13,445000,446000,433000,436500,515855
2021-08-17,435500,437500,420000,428500,763564
2021-08-18,429500,433500,421500,429000,496576
2021-08-19,431000,434000,424500,424500,504352
2021-08-20,425000,432000,421000,422500,587940
2021-08-23,428000,436000,423500,429500,515679
2021-08-24,435000,439000,431500,437500,546884
2021-08-25,434000,439000,427000,430500,677224
2021-08-26,427500,430500,420000,423500,645901
2021-08-27,422000,423500,416500,420000,567004
2021-08-30,425500,429000,423000,428000,399336
2021-08-31,430000,439500,427000,439000,768823
2021-09-01,442000,448500,436500,445000,655075
2021-09-02,445500,448500,439500,442500,431529
2021-09-03,442500,452500,441000,452500,646199
2021-09-06,452500,454500,445500,454000,368743
2021-09-07,450500,453000,444000,444500,356293
2021-09-08,437500,439000,408000,409500,2470864
2021-09-09,400500,406000,396000,399000,1972500
2021-09-10,398000,416500,398000,410000,1326870
2021-09-13,405000,414000,402500,408000,771749
2021-09-14,403500,406500,393500,402500,1636660
2021-09-15,403000,409500,400000,400500,730616
2021-09-16,405000,410000,401000,402000,614987
2021-09-17,404500,405000,397500,403000,558566
2021-09-23,400500,401500,397500,400000,615295
2021-09-24,398500,406000,398000,405500,574341
2021-09-27,406000,407500,401000,403000,455667
2021-09-28,399500,400000,391000,392500,857556
2021-09-29,380500,390000,380000,387000,664216
2021-09-30,383000,390000,381000,388000,611128
2021-10-01,388500,389500,381500,382000,402239
2021-10-05,378500,380000,370000,370500,828794
2021-10-06,373000,383500,371500,373000,826716
2021-10-07,380500,394000,378000,393500,832068
2021-10-08,397500,397500,388000,388500,542514
2021-10-12,384500,387000,372000,372000,817135
2021-10-13,372500,383000,372000,382000,612239
2021-10-14,387500,396000,385500,395000,689827
2021-10-15,400000,400000,392000,393500,444506
2021-10-18,395000,399500,389000,396500,448726
2021-10-19,400000,408000,398500,407500,560257
2021-10-20,411500,417000,407000,407500,591636
2021-10-21,407500,412000,404000,410500,482389
2021-10-22,411500,411500,402500,407500,395564
2021-10-25,408500,413000,401500,402500,461889
2021-10-26,402500,413500,402500,412500,471083
2021-10-27,415000,419000,411500,414500,497113
2021-10-28,419000,419500,411500,413000,494766
2021-10-29,413000,414500,405500,407000,472080
2021-11-01,407000,411500,404000,408500,337049
2021-11-02,409500,414500,409000,410000,352579
2021-11-03,410000,411000,400000,402500,366530
2021-11-04,409500,415500,406500,411500,537599
2021-11-05,411500,415000,405000,410500,309468
2021-11-08,414500,415500,405500,408000,365376
2021-11-09,409500,419000,408500,417500,542759
2021-11-10,415500,419000,411000,414500,414599
2021-11-11,411000,413000,405000,407000,566739
2021-11-12,407500,412500,403500,409000,412100
2021-11-15,409000,412500,408000,411000,331770
2021-11-16,410000,412500,405000,405500,490783
2021-11-17,406000,406500,399000,401000,540444
2021-11-18,403500,413000,402000,407000,729079
2021-11-19,407000,410000,404000,404000,415847
2021-11-22,403000,411500,400500,410000,555854
2021-11-23,401000,405000,399500,400000,682033
2021-11-24,399000,401000,392000,395000,554151
2021-11-25,400000,401000,395500,397000,323058
2021-11-26,394000,395500,388000,389500,473540
2021-11-29,386500,391500,382500,386500,457264
2021-11-30,391000,392500,381000,381000,1103481
2021-12-01,385000,392500,382000,390000,548840
2021-12-02,382500,399000,382000,398500,613006
2021-12-03,397500,402000,394500,402000,501099
2021-12-06,400500,400500,389500,392000,456773
2021-12-07,390500,392500,388500,391000,384366
2021-12-08,395000,399500,394000,395000,534080
2021-12-09,397000,399500,394000,399500,748143
2021-12-10,394000,396500,393500,395000,224452
2021-12-13,398000,398000,390000,390500,346330
2021-12-14,388500,392500,387000,392000,322068
2021-12-15,387000,390000,387000,387500,290339
2021-12-16,389500,395500,384500,387500,543865
2021-12-17,387000,387500,383500,384500,505284
2021-12-20,381500,383000,373000,373000,630690
2021-12-21,370000,379000,370000,375000,480367
2021-12-22,376000,380000,375500,378500,263513
2021-12-23,379500,380500,374500,378000,354342
2021-12-24,378000,388000,378000,384000,412695
2021-12-27,384500,384500,380000,380500,226757
2021-12-28,380000,385500,378000,384500,551228
2021-12-29,389000,389000,382000,382000,352409
2021-12-30,381000,382000,376000,378500,369314
2022-01-03,379000,381000,375500,376000,378920
2022-01-04,376000,376000,365000,365500,803676
2022-01-05,362000,362000,352000,355000,1151703
2022-01-06,348500,349500,337500,338500,1280916
2022-01-07,338000,343500,337000,338000,787839
2022-01-10,339000,339500,329000,335000,828611
2022-01-11,336000,344500,334500,335000,805084
2022-01-12,339500,352500,339500,345500,1047713
2022-01-13,348000,352000,344000,348000,677226
2022-01-14,341000,342500,335500,342000,504907
2022-01-17,340500,346500,339500,343500,418789
2022-01-18,346500,348000,335500,338000,441573
2022-01-19,330000,334000,328000,332500,749338
2022-01-20,331000,336500,326500,335000,695553
2022-01-21,330500,340500,330000,333000,580928
2022-01-24,333000,334000,327500,328500,494977
2022-01-25,329500,331500,318000,322000,799996
2022-01-26,318500,321000,312000,313000,811297
2022-01-27,307000,315500,303000,303000,949565
2022-01-28,297000,311000,297000,310000,974351
2022-02-03,325500,326000,320000,320500,884438
2022-02-04,321500,329500,321000,327500,548945
2022-02-07,328500,329000,320500,327000,492656
2022-02-08,329000,329500,320000,322000,427530
2022-02-09,324000,327000,322000,326000,377538
2022-02-10,326500,337500,326500,331500,701866
2022-02-11,326500,330500,323500,327500,450896
2022-02-14,326000,327000,318000,322000,424845
2022-02-15,325000,325500,316000,318500,335584
2022-02-16,322500,325500,320000,324500,447832
2022-02-17,325000,328000,319000,324500,481773
2022-02-18,319500,320000,315500,318000,549382
2022-02-21,311000,318500,308000,318000,550016
2022-02-22,309500,313000,308000,313000,484404
2022-02-23,316000,316500,308500,309000,443348
2022-02-24,305000,306000,300000,302500,666538
2022-02-25,308000,317500,305000,314500,857872
2022-02-28,312000,318500,310500,318000,542469
2022-03-02,319000,319500,312000,317000,546099
2022-03-03,319000,327000,318500,325500,580888
2022-03-04,325500,326000,317000,317500,445607
2022-03-07,309000,309500,305000,307000,535033
2022-03-08,302000,309500,301500,304500,559921
2022-03-10,319000,337000,316000,330500,1521280
2022-03-11,330000,332000,323000,329000,737003
2022-03-14,328500,338000,325000,329000,679812
2022-03-15,328500,335000,326000,327500,627012
2022-03-16,333500,334000,324000,330500,584708
2022-03-17,337500,348000,337500,344500,1070200
2022-03-18,345000,346500,341500,344500,722326
2022-03-21,347500,347500,336000,339000,398441
2022-03-22,340000,341000,336000,339500,301259
2022-03-23,343000,347500,341500,345500,504911
2022-03-24,339500,342000,335000,340000,528012
2022-03-25,339500,340000,332500,333000,559026
2022-03-28,329500,332500,324000,331500,356589
2022-03-29,334500,338000,332000,334000,323767
2022-03-30,342000,342000,337000,339000,454373
2022-03-31,341500,342000,338500,340500,427064
2022-04-01,340000,340500,335500,335500,446987
2022-04-04,335500,339000,332000,338000,283687
2022-04-05,340500,343000,338000,342500,389951
2022-04-06,336500,338000,329000,330000,647201
2022-04-07,323000,328500,321000,321000,493204
2022-04-08,322000,324500,311500,316500,626173
2022-04-11,311000,313000,308000,313000,507362
2022-04-12,306000,311000,305000,308500,467984
2022-04-13,306000,311500,304000,310500,519629
2022-04-14,311500,315500,308500,313000,459979
2022-04-15,309000,314000,305500,308500,369642
2022-04-18,306000,308000,305000,306500,209787
2022-04-19,308000,314000,307500,312000,371024
2022-04-20,315500,317000,312000,315500,496286
2022-04-21,310500,311000,306000,309500,803990
2022-04-22,302000,304000,299500,300000,1166406
2022-04-25,292500,295000,288000,288500,823308
2022-04-26,288500,291500,285000,287000,804555
2022-04-27,279500,282000,277000,280500,875090
2022-04-28,286000,286000,278500,280500,547958
2022-04-29,282500,287500,281500,286500,540274
2022-05-02,281000,282500,279000,281000,509250
2022-05-03,280500,284000,280000,282000,419535
2022-05-04,282000,287000,279500,282000,394212
2022-05-06,272500,275000,268000,272000,787063
2022-05-09,269500,277000,269000,275000,538607
2022-05-10,269000,277500,269000,276000,732705
2022-05-11,273500,279000,273000,279000,473201
2022-05-12,273500,276000,270000,270000,611860
2022-05-13,272000,275000,269500,274500,474153
2022-05-16,278000,279000,273000,273500,385763
2022-05-17,273500,276000,272000,275500,430794
2022-05-18,279500,280500,275000,276500,536493
2022-05-19,268500,273000,266500,271500,625683
2022-05-20,270000,277000,269000,275000,468832
2022-05-23,275000,278000,273500,277500,317519
2022-05-24,275000,275500,266000,266000,574617
2022-05-25,266500,268500,262500,266000,533307
2022-05-26,269500,272500,266000,266000,541194
2022-05-27,271000,272000,268500,270000,481191
2022-05-30,274000,282500,273500,281000,751170
2022-05-31,281500,289500,277500,288000,1515701
2022-06-02,290500,291000,284000,290000,608586
2022-06-03,293500,294500,286000,287500,470483
2022-06-07,282500,284000,276000,278000,660801
2022-06-08,279500,280000,274500,278000,400681
2022-06-09,275500,277500,269000,273000,753205
2022-06-10,269000,274500,268500,270000,497525
2022-06-13,262000,263000,254000,254000,928643
2022-06-14,246000,255500,245000,253000,731127
2022-06-15,250000,252000,241500,244500,751618
2022-06-16,249000,251000,239500,240000,729044
